    x        y          z        f1        n1(1)      n1(2)     n1(3)     R1        f2       n2(1)       n2(2)      n2(3)       R2 
47.000000   29.000000  32.000000  0.297372  0.134899  0.454180   -0.880638  6.204096  0.240580  -0.643588   0.736410   0.208556   11.887652 
48.000000   29.000000  32.000000  0.419454  0.121705  0.479841   -0.868873  7.952521  0.158812  -0.690447   0.723098   0.020318   5.481637 
49.000000   29.000000  32.000000  0.266917  -0.586099  0.804850   -0.093300  4.448030  0.206339  0.210908   0.589422   -0.779807   8.325008 
50.000000   29.000000  32.000000  0.391523  -0.479715  0.862643   -0.160374  5.076771  0.036969  -0.856711   0.513976   -0.043314   19.997410 
51.000000   29.000000  32.000000  0.389729  -0.471976  0.858991   -0.198428  6.174420  0.026981  0.166626   0.984989   -0.045090   19.893149 
52.000000   29.000000  32.000000  0.048387  -0.533052  0.813172   -0.233682  3.305152  0.063148  -0.513645   0.820907   -0.249560   19.988363 
53.000000   29.000000  32.000000  0.001000  -0.657618  0.739227   -0.145195  0.010000  0.032170  0.970516   0.018164   -0.240349   19.999999 
54.000000   29.000000  32.000000  0.001000  -0.147665  0.327286   0.933316  0.010000  0.001000  -0.288584   0.003968   -0.957446   20.000000 
55.000000   29.000000  32.000000  0.001000  -0.366358  0.025106   0.930135  0.010000  0.059386  0.386017   0.162115   -0.908135   19.996867 
56.000000   29.000000  32.000000  0.136507  0.119992  0.957292   -0.263046  2.506036  0.142899  0.354912   0.104322   -0.929061   0.100227 
57.000000   29.000000  32.000000  0.320243  0.164769  0.940279   -0.297869  5.301582  0.106643  -0.241939   0.063369   0.968220   0.100020 
58.000000   29.000000  32.000000  0.278609  0.197713  0.001977   -0.980258  3.057402  0.247934  0.219064   0.936625   -0.273396   7.510814 
59.000000   29.000000  32.000000  0.455053  0.165949  0.001660   -0.986133  6.335406  0.045357  0.669456   0.708586   -0.223011   5.402727 
60.000000   29.000000  32.000000  0.398105  0.216035  0.122730   -0.968641  6.697288  0.097477  0.963447   0.176926   0.201164   6.246835 
61.000000   29.000000  32.000000  0.355380  0.301873  0.268054   -0.914888  7.049804  0.147754  0.976498   0.009765   0.215304   7.561207 
62.000000   29.000000  32.000000  0.333196  0.412813  0.420661   -0.807855  7.501710  0.188834  -0.960362   0.087250   -0.264750   7.858405 
63.000000   29.000000  32.000000  0.281209  0.357952  0.556895   -0.749492  8.237319  0.229475  -0.979543   0.131110   -0.152660   7.898188 
64.000000   29.000000  32.000000  0.242405  -0.878927  0.352136   -0.321695  7.357120  0.232542  0.503908   0.484564   -0.715035   8.596623 
65.000000   29.000000  32.000000  0.285717  -0.789129  0.513370   -0.337233  6.191498  0.169795  0.347283   0.462333   -0.815870   7.596994 
66.000000   29.000000  32.000000  0.357410  -0.599087  0.634506   -0.488361  6.070656  0.113285  -0.798166   0.000000   0.602437   7.237493 
67.000000   29.000000  32.000000  0.430856  -0.571519  0.672723   -0.469905  7.271622  0.111707  -0.689539   0.000000   0.724249   7.978061 
68.000000   29.000000  32.000000  0.344190  -0.611014  0.681051   -0.403524  8.519042  0.153481  0.658529   0.359321   -0.661232   9.429252 
69.000000   29.000000  32.000000  0.222023  -0.968290  0.249621   0.010144  10.748012  0.211200  0.176993   0.822663   -0.540278   9.562514 
70.000000   29.000000  32.000000  0.225175  -0.973330  0.213784   0.083219  9.429762  0.325599  0.266997   0.846300   -0.460965   20.000000 
71.000000   29.000000  32.000000  0.256001  0.301536  0.927910   -0.219222  10.207018  0.230069  -0.696671   0.356893   0.622316   11.184399 
72.000000   29.000000  32.000000  0.188621  -0.676103  0.428223   0.599591  9.137978  0.351183  0.197887   0.941370   -0.273246   19.950629 
73.000000   29.000000  32.000000  0.208110  -0.084344  0.979351   0.183735  19.988956  0.265453  -0.275946   0.059513   -0.959329   19.999470 
74.000000   29.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
75.000000   29.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
76.000000   29.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
77.000000   29.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
78.000000   29.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
79.000000   29.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
80.000000   29.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
1.000000   30.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
2.000000   30.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
3.000000   30.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
4.000000   30.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
5.000000   30.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
6.000000   30.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
7.000000   30.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
8.000000   30.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
9.000000   30.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
10.000000   30.000000  32.000000  0.077409  0.493890  0.367320   0.788130  11.089376  0.014738  -0.899985   0.213731   0.379929   6.695086 
11.000000   30.000000  32.000000  0.292524  0.870339  0.245085   0.427133  12.740250  0.073728  -0.371137   0.843193   0.388950   8.785374 
12.000000   30.000000  32.000000  0.366407  0.133091  0.690007   -0.711461  13.830288  0.234259  0.930846   0.164171   0.326456   11.694178 
13.000000   30.000000  32.000000  0.311713  0.942457  0.255008   0.216207  11.623497  0.229718  -0.041078   0.658292   -0.751641   11.334285 
14.000000   30.000000  32.000000  0.280724  0.723928  0.104434   0.681925  10.281867  0.235404  0.342467   0.844344   -0.412067   11.620376 
15.000000   30.000000  32.000000  0.281190  0.906654  0.149152   0.394629  12.132197  0.265771  -0.364213   0.249049   0.897398   12.750008 
16.000000   30.000000  32.000000  0.137712  -0.991882  0.074406   0.103124  20.000000  0.151426  0.150974   0.759882   0.632287   20.000000 
17.000000   30.000000  32.000000  0.054795  -0.148741  0.946847   0.285231  10.559081  0.053129  0.879820   0.008799   0.475226   9.332493 
18.000000   30.000000  32.000000  0.215753  -0.616249  0.283088   -0.734913  14.141807  0.210129  0.796337   0.007964   -0.604801   14.021095 
19.000000   30.000000  32.000000  0.282622  0.976893  0.009773   0.213503  14.206119  0.251584  -0.207229   0.056436   0.976663   13.554572 
20.000000   30.000000  32.000000  0.286569  0.999131  0.029370   0.029575  12.923972  0.265678  -0.010000   0.000000   0.999950   12.760306 
21.000000   30.000000  32.000000  0.239358  -0.805126  0.206582   -0.555964  19.999905  0.275315  0.619367   0.115475   -0.776563   19.999994 
22.000000   30.000000  32.000000  0.190071  -0.998559  0.000018   0.053672  19.999998  0.278136  0.012734   0.000127   0.999919   19.999997 
23.000000   30.000000  32.000000  0.183427  0.856713  0.493191   -0.151015  5.910995  0.307368  -0.182659   0.184096   0.965787   18.805552 
24.000000   30.000000  32.000000  0.246109  0.004325  0.282512   0.959254  4.001550  0.164913  0.495918   0.371107   -0.785077   7.359946 
25.000000   30.000000  32.000000  0.455620  -0.213961  0.000000   0.976842  13.924070  0.286184  0.103739   0.247270   0.963377   4.545457 
26.000000   30.000000  32.000000  0.380500  0.094653  0.166756   0.981444  6.492275  0.088072  -0.016199   0.887426   -0.460665   2.679829 
27.000000   30.000000  32.000000  0.313760  -0.066950  0.906100   -0.417733  5.794935  0.131048  0.167662   0.057848   0.984146   6.832589 
28.000000   30.000000  32.000000  0.339660  0.022412  0.859328   -0.510933  6.729079  0.184073  -0.638585   0.239508   -0.731331   20.000000 
29.000000   30.000000  32.000000  0.292458  -0.260620  0.191180   -0.946323  7.070851  0.064296  0.194098   0.824935   -0.530856   5.960561 
30.000000   30.000000  32.000000  0.001000  -0.219237  0.070605   -0.973114  0.010000  0.093263  0.225365   0.006405   0.974253   19.999992 
31.000000   30.000000  32.000000  0.001000  0.000715  0.000007   -1.000000  0.010000  0.026743  -0.112604   0.022039   -0.993396   20.000000 
32.000000   30.000000  32.000000  0.001000  -0.343051  0.939051   -0.022363  0.010000  0.001000  -0.929589   0.035053   -0.366928   20.000000 
33.000000   30.000000  32.000000  0.001000  0.486621  0.866073   -0.114530  0.010000  0.044149  -0.950786   0.001437   0.309846   19.999998 
34.000000   30.000000  32.000000  0.001008  0.523030  0.844515   -0.115041  0.010000  0.224393  0.475521   0.866986   -0.149050   0.100439 
35.000000   30.000000  32.000000  0.229339  0.618570  0.783275   -0.062067  20.000000  0.396347  0.265021   0.950910   -0.159796   0.111592 
36.000000   30.000000  32.000000  0.437048  0.517037  0.853912   -0.059226  6.159340  0.228544  0.867722   0.494864   0.046565   0.100274 
37.000000   30.000000  32.000000  0.561126  0.790959  0.611237   0.027811  7.058592  0.086714  0.138129   0.545051   -0.826946   0.116276 
38.000000   30.000000  32.000000  0.358096  0.879096  0.476617   0.005110  7.549883  0.209373  0.073528   0.547247   -0.833735   5.871147 
39.000000   30.000000  32.000000  0.231552  0.898432  0.431987   0.078784  8.258933  0.368749  0.078878   0.591940   -0.802113   18.337492 
40.000000   30.000000  32.000000  0.115868  0.054797  0.518018   -0.853613  19.999999  0.229347  0.910834   0.374874   0.172775   20.000000 
41.000000   30.000000  32.000000  0.001364  -0.819874  0.499844   -0.279219  0.010000  0.018663  0.044663   0.735134   -0.676449   19.994838 
42.000000   30.000000  32.000000  0.043288  -0.849272  0.000013   0.527956  6.699780  0.006021  -0.434809   0.507437   -0.743942   0.010000 
43.000000   30.000000  32.000000  0.001000  -0.828022  0.000229   0.560695  0.010000  0.001000  -0.460827   0.001542   -0.887489   19.999372 
44.000000   30.000000  32.000000  0.001000  0.287529  0.184937   -0.939748  0.010000  0.077171  0.393322   0.292889   -0.871501   20.000000 
45.000000   30.000000  32.000000  0.020171  0.433245  0.004406   -0.901265  0.202100  0.095802  -0.244059   0.816125   -0.523808   19.999992 
46.000000   30.000000  32.000000  0.166825  0.098330  0.442403   -0.891409  7.613479  0.338908  -0.801015   0.564856   0.198272   19.999982 
47.000000   30.000000  32.000000  0.259183  -0.828425  0.558904   0.036581  5.752004  0.164293  0.162824   0.440588   -0.882820   8.041464 
48.000000   30.000000  32.000000  0.394584  -0.763332  0.645038   -0.035375  5.210723  0.128405  -0.437101   0.000000   0.899412   9.466204 
49.000000   30.000000  32.000000  0.359499  -0.772762  0.633174   -0.043930  5.476091  0.136849  -0.378160   0.925326   -0.027675   0.100000 
50.000000   30.000000  32.000000  0.431546  -0.612422  0.785735   -0.086952  5.703242  0.202193  -0.071471   0.995339   0.064750   19.999994 
51.000000   30.000000  32.000000  0.218019  -0.510850  0.854163   -0.097146  5.985693  0.004270  -0.565523   0.822263   -0.063770   0.010000 
52.000000   30.000000  32.000000  0.001000  -0.534688  0.840177   -0.090617  0.010000  0.098090  0.994324   0.010000   0.105924   19.999982 
53.000000   30.000000  32.000000  0.001000  0.705468  0.007055   -0.708706  0.010000  0.032510  0.775214   0.007752   -0.631651   20.000000 
54.000000   30.000000  32.000000  0.001000  0.417374  0.059731   -0.906770  0.010000  0.018924  0.534704   0.013125   -0.844938   20.000000 
55.000000   30.000000  32.000000  0.001000  -0.352106  0.000000   0.935960  0.010000  0.104686  0.009999   0.000100   0.999950   0.100000 
56.000000   30.000000  32.000000  0.186456  -0.373294  0.000000   0.927713  5.122177  0.172543  0.076502   0.932746   -0.352323   0.100178 
57.000000   30.000000  32.000000  0.291857  0.156884  0.906209   -0.392647  5.224480  0.267286  0.325606   0.115363   -0.938441   19.999968 
58.000000   30.000000  32.000000  0.273715  0.223964  0.869542   -0.440156  7.271292  0.248719  0.232836   0.002328   -0.972513   0.100000 
59.000000   30.000000  32.000000  0.302954  -0.157598  0.000000   0.987503  6.430185  0.166601  -0.312600   0.000000   0.949885   0.103515 
60.000000   30.000000  32.000000  0.355241  0.205225  0.042688   -0.977783  5.798589  0.116532  0.520722   0.195782   -0.830974   3.490681 
61.000000   30.000000  32.000000  0.408893  0.344209  0.173446   -0.922733  5.827020  0.071601  0.999554   0.009996   -0.028123   4.822562 
62.000000   30.000000  32.000000  0.376236  0.410855  0.304613   -0.859307  6.339372  0.095257  0.997645   0.009977   -0.067853   4.945997 
63.000000   30.000000  32.000000  0.283362  0.251214  0.519976   -0.816405  7.139035  0.182356  0.969556   0.009696   -0.244676   6.373172 
64.000000   30.000000  32.000000  0.254385  0.587313  0.393682   -0.707162  7.366236  0.193439  -0.778308   0.493419   -0.388295   4.065312 
65.000000   30.000000  32.000000  0.251263  -0.712457  0.545655   -0.441209  3.699323  0.171131  0.464850   0.456492   -0.758637   7.266189 
66.000000   30.000000  32.000000  0.349940  -0.649055  0.601246   -0.466081  5.840313  0.127835  0.586183   0.485177   -0.648840   8.381854 
67.000000   30.000000  32.000000  0.427296  -0.682154  0.578717   -0.446937  8.016188  0.132858  0.477006   0.782165   -0.400853   7.322442 
68.000000   30.000000  32.000000  0.298978  -0.911303  0.271256   -0.309752  8.167795  0.237266  0.138070   0.899893   -0.413678   8.000734 
69.000000   30.000000  32.000000  0.240794  0.999812  0.010000   0.016624  8.295417  0.231791  -0.018875   0.884792   -0.465604   8.339834 
70.000000   30.000000  32.000000  0.240813  0.295379  0.840684   -0.453873  8.284180  0.216132  -0.962228   0.259354   -0.082781   8.638961 
71.000000   30.000000  32.000000  0.248044  0.260456  0.887287   -0.380636  8.650061  0.199104  -0.951239   0.307481   -0.024499   9.570135 
72.000000   30.000000  32.000000  0.306567  0.988393  0.009888   -0.151598  17.500896  0.236743  -0.004301   0.979222   -0.202747   9.706423 
73.000000   30.000000  32.000000  0.272305  0.133815  0.968797   0.208631  17.414495  0.261212  -0.994337   0.104813   -0.017575   16.975645 
74.000000   30.000000  32.000000  0.145421  0.519927  0.399630   -0.754965  19.998213  0.186338  -0.031656   0.964692   0.261472   19.999573 
75.000000   30.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
76.000000   30.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
77.000000   30.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
78.000000   30.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
79.000000   30.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
80.000000   30.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
1.000000   31.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
2.000000   31.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
3.000000   31.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
4.000000   31.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
5.000000   31.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
6.000000   31.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
7.000000   31.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
8.000000   31.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
9.000000   31.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
10.000000   31.000000  32.000000  0.497275  0.958358  0.179337   -0.222233  16.385795  0.413206  -0.006056   0.967739   0.251883   14.750450 
11.000000   31.000000  32.000000  0.341854  0.811134  0.008113   0.584804  13.664057  0.331336  0.296404   0.947016   -0.123713   13.595474 
12.000000   31.000000  32.000000  0.271880  0.840307  0.150867   0.520696  12.361034  0.257681  0.159718   0.965390   -0.206186   13.004403 
13.000000   31.000000  32.000000  0.265518  0.805363  0.107114   0.583025  10.986749  0.240755  0.006654   0.999933   -0.009489   12.485179 
14.000000   31.000000  32.000000  0.231552  -0.657223  0.002236   -0.753693  8.549502  0.230410  -0.105617   0.959372   0.261630   11.744999 
15.000000   31.000000  32.000000  0.289370  -0.651513  0.654726   0.383228  16.661279  0.233849  0.545728   0.105342   0.831314   9.805357 
16.000000   31.000000  32.000000  0.101508  -0.562202  0.544209   0.622708  10.306147  0.098174  0.793954   0.007940   0.607926   9.490529 
17.000000   31.000000  32.000000  0.173356  0.018244  0.000182   0.999834  12.954574  0.048522  0.998465   0.009985   -0.054488   8.736700 
18.000000   31.000000  32.000000  0.557356  0.757673  0.053865   -0.650407  17.291198  0.389723  0.546081   0.504766   0.668586   15.185857 
19.000000   31.000000  32.000000  0.428188  0.298211  0.629248   0.717717  13.832500  0.267988  0.909350   0.009094   -0.415932   15.775623 
20.000000   31.000000  32.000000  0.269732  -0.958458  0.000238   -0.285232  14.441864  0.257971  -0.248677   0.601630   0.759079   14.163631 
21.000000   31.000000  32.000000  0.105349  -0.294911  0.923707   0.244525  20.000000  0.118769  0.952789   0.027745   0.302364   20.000000 
22.000000   31.000000  32.000000  0.081811  -0.922632  0.364853   0.125030  20.000000  0.085386  0.144565   0.943865   -0.297018   20.000000 
23.000000   31.000000  32.000000  0.191895  -0.264659  0.169176   0.949387  16.797613  0.324786  -0.234745   0.901624   -0.363274   19.513610 
24.000000   31.000000  32.000000  0.176435  -0.097148  0.226920   0.969056  8.449408  0.189547  0.360819   0.564538   -0.742366   0.101084 
25.000000   31.000000  32.000000  0.356559  0.001261  0.185775   0.982591  5.319453  0.149045  0.298548   0.452775   -0.840157   6.586101 
26.000000   31.000000  32.000000  0.350344  0.020955  0.103622   0.994396  6.417483  0.103833  -0.013655   0.851209   -0.524650   3.688792 
27.000000   31.000000  32.000000  0.319007  -0.026258  0.861815   -0.506543  5.705946  0.123493  -0.015605   0.017647   -0.999722   7.414170 
28.000000   31.000000  32.000000  0.373388  0.072659  0.822825   -0.563631  6.397445  0.052865  -0.924309   0.228518   -0.305669   6.178644 
29.000000   31.000000  32.000000  0.237740  -0.304302  0.138627   -0.942434  5.498218  0.207576  0.238601   0.790955   -0.563436   7.222184 
30.000000   31.000000  32.000000  0.036262  -0.010044  0.000001   0.999950  2.251177  0.079774  0.277026   0.002770   0.960858   20.000000 
31.000000   31.000000  32.000000  0.001000  -0.122205  0.000000   -0.992505  0.010000  0.035336  0.000000   0.000000   -1.000000   19.999999 
32.000000   31.000000  32.000000  0.001000  -0.804907  0.000000   -0.593401  0.010000  0.001000  -0.999363   0.000135   0.035691   19.999999 
33.000000   31.000000  32.000000  0.001000  -0.990465  0.000047   0.137767  0.010000  0.001000  0.420801   0.906925   0.020327   19.999314 
34.000000   31.000000  32.000000  0.001000  0.555976  0.827456   -0.078786  0.010000  0.043797  -0.956370   0.000268   0.292159   19.979073 
35.000000   31.000000  32.000000  0.001041  0.635064  0.770155   -0.059615  0.010000  0.345219  0.520338   0.838626   -0.161105   0.100002 
36.000000   31.000000  32.000000  0.317062  0.553793  0.832313   -0.023836  4.391058  0.291512  0.871144   0.491024   0.002172   0.100000 
37.000000   31.000000  32.000000  0.628702  0.784235  0.620444   0.004936  5.423103  0.082134  -0.999924   0.000000   -0.012303   0.100010 
38.000000   31.000000  32.000000  0.589647  0.839386  0.541506   -0.046934  6.683654  0.107741  0.986281   0.069595   0.149685   0.221871 
39.000000   31.000000  32.000000  0.360607  0.828417  0.531469   -0.176822  6.862859  0.223215  -0.971591   0.000278   -0.236664   6.361788 
40.000000   31.000000  32.000000  0.233445  0.805877  0.008059   0.592029  6.685033  0.319200  0.890991   0.418650   -0.175690   19.999488 
41.000000   31.000000  32.000000  0.088056  0.897580  0.365280   0.246819  5.472424  0.001000  -0.010000   0.000000   0.999950   0.010000 
42.000000   31.000000  32.000000  0.001000  -0.858302  0.274438   -0.433591  0.010000  0.001000  0.883600   0.394586   0.252096   19.999998 
43.000000   31.000000  32.000000  0.160530  -0.926329  0.125104   -0.355337  9.838409  0.001000  -0.922220   0.139039   0.360804   0.010000 
44.000000   31.000000  32.000000  0.024958  0.862985  0.008796   -0.505153  0.100050  0.051608  0.853393   0.008534   -0.521198   20.000000 
45.000000   31.000000  32.000000  0.103274  -0.821663  0.209963   0.529892  19.999988  0.113128  -0.677664   0.701931   -0.219234   0.109982 
46.000000   31.000000  32.000000  0.221098  0.665206  0.158179   -0.729713  0.116178  0.276919  -0.824294   0.562647   0.062996   20.000000 
47.000000   31.000000  32.000000  0.235144  -0.824259  0.566068   -0.012804  19.998306  0.303959  -0.928716   0.210767   0.305065   0.285005 
48.000000   31.000000  32.000000  0.310415  -0.904132  0.420441   -0.075994  5.445945  0.220537  -0.646889   0.761702   0.036678   0.100746 
49.000000   31.000000  32.000000  0.454939  -0.806609  0.587045   -0.068995  6.387929  0.177305  -0.467306   0.882197   0.057905   0.100003 
50.000000   31.000000  32.000000  0.408232  -0.616079  0.787515   -0.016305  6.378959  0.007060  0.993096   0.009933   0.116887   0.010000 
51.000000   31.000000  32.000000  0.141273  -0.544397  0.838551   -0.021534  6.202885  0.001026  -0.570674   0.821168   -0.003689   0.010000 
52.000000   31.000000  32.000000  0.001000  -0.638608  0.766190   0.071646  0.010000  0.091807  -0.716088   0.681149   0.152490   20.000000 
53.000000   31.000000  32.000000  0.001000  -0.000000  0.000000   -1.000000  0.010000  0.039644  -0.000012   0.000000   -1.000000   20.000000 
54.000000   31.000000  32.000000  0.001000  0.390850  0.004082   -0.920446  0.010000  0.055373  0.410599   0.035100   -0.911140   19.999998 
55.000000   31.000000  32.000000  0.001000  0.350052  0.098614   -0.931525  0.010000  0.195638  0.378366   0.041732   -0.924715   0.104622 
56.000000   31.000000  32.000000  0.207989  -0.395171  0.000000   0.918608  6.442461  0.187456  0.003659   0.916346   -0.400369   0.127965 
57.000000   31.000000  32.000000  0.354708  0.129207  0.864028   -0.486581  5.772605  0.078800  -0.712703   0.451368   0.536955   19.999999 
58.000000   31.000000  32.000000  0.293440  0.204166  0.833936   -0.512705  7.477744  0.172083  0.297747   0.004268   -0.954635   0.100000 
59.000000   31.000000  32.000000  0.317020  -0.304870  0.005148   0.952380  3.343163  0.153448  0.335174   0.419438   -0.843641   10.723105 
60.000000   31.000000  32.000000  0.404761  0.347921  0.017467   -0.937361  5.016494  0.001003  -0.010003   0.000000   0.999950   0.010000 
61.000000   31.000000  32.000000  0.382524  0.415446  0.065361   -0.907266  5.540736  0.133802  0.993655   0.009946   -0.112026   20.000000 
62.000000   31.000000  32.000000  0.239941  0.682431  0.006825   -0.730918  6.235974  0.165715  0.288251   0.389916   -0.874572   5.432148 
63.000000   31.000000  32.000000  0.323904  0.554675  0.364242   -0.748107  7.531574  0.108210  -0.775226   0.621695   -0.111897   3.646188 
64.000000   31.000000  32.000000  0.284316  0.581399  0.461018   -0.670401  9.999296  0.150371  -0.747118   0.606585   -0.271790   2.641360 
65.000000   31.000000  32.000000  0.239065  -0.935565  0.000000   0.353155  13.923083  0.173165  -0.518450   0.690521   -0.504371   4.714203 
66.000000   31.000000  32.000000  0.220811  -0.750977  0.526391   -0.398681  6.324270  0.218816  0.486885   0.718097   -0.497273   13.407100 
67.000000   31.000000  32.000000  0.289067  -0.806899  0.432146   -0.402695  8.726114  0.183186  0.463704   0.820114   -0.335250   9.276808 
68.000000   31.000000  32.000000  0.279868  -0.941481  0.232032   -0.244490  8.393875  0.226829  0.221267   0.874578   -0.431455   8.867824 
69.000000   31.000000  32.000000  0.241959  0.998221  0.009983   0.058782  8.273662  0.221181  -0.096478   0.886954   -0.451668   8.357646 
70.000000   31.000000  32.000000  0.243337  -0.912235  0.368098   -0.179807  8.399275  0.224692  0.269077   0.854223   -0.444860   8.154626 
71.000000   31.000000  32.000000  0.275817  0.020112  0.912806   -0.407898  8.501985  0.209823  0.988545   0.009945   0.150596   9.580864 
72.000000   31.000000  32.000000  0.279827  0.080542  0.951616   -0.296547  9.903571  0.224712  0.954698   0.011354   0.297360   10.655836 
73.000000   31.000000  32.000000  0.275083  -0.971557  0.102468   -0.213486  13.803346  0.273251  0.175121   0.984453   -0.013629   12.897050 
74.000000   31.000000  32.000000  0.288531  0.696670  0.716109   -0.042878  17.013871  0.222254  0.189385   0.004121   0.981894   19.908689 
75.000000   31.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
76.000000   31.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
77.000000   31.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
78.000000   31.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
79.000000   31.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
80.000000   31.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
1.000000   32.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
2.000000   32.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
3.000000   32.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
4.000000   32.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
5.000000   32.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
6.000000   32.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
7.000000   32.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
8.000000   32.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
9.000000   32.000000  32.000000  0.499660  -0.515271  0.551618   -0.655906  16.559720  0.369707  -0.331984   0.767007   0.549078   14.173422 
10.000000   32.000000  32.000000  0.500356  -0.094629  0.992956   0.071300  13.811679  0.432719  0.945999   0.187778   -0.264246   12.284623 
11.000000   32.000000  32.000000  0.315800  0.796827  0.600536   0.066503  11.635752  0.272480  -0.454545   0.594282   -0.663489   11.636021 
